index,瘤钎楷档,矫档,矫焙备,瘤钎疙,盒葛,盒磊,亲积力 贸规伏,CRE荐,惑鞭辆钦捍盔,辆钦捍盔,捍盔,夸剧捍盔,狼盔,摹苞捍盔,摹苞狼盔,炼魂盔,茄规捍盔,茄狼盔,焊扒狼丰盔,焊扒家,焊扒瘤家,焊扒柳丰家,距惫
3302,2021,措傈,措傣备,亲积力贸规伏,2506643,387295,15.45,13,126.77414075286417,1140.9672667757775,6338.707037643208,6211.932896890344,139198.00654664484,760.6448445171849,68584.81014729952,126.77414075286417,1521.2896890343698,64274.48936170212,0.0,633.8707037643209,760.6448445171849,1014.1931260229134,96348.34697217676
3303,2021,匡魂,匡魂,亲积力贸规伏,14774386,2171308,14.7,283,1190.4100877192982,9523.280701754386,42854.76315789473,48806.81359649123,726150.1535087719,4761.640350877193,463069.524122807,0.0,5952.0504385964905,333314.82456140354,0.0,5952.0504385964905,9523.280701754386,13094.51096491228,503543.4671052632
3304,2021,匡魂,吝备,亲积力贸规伏,2688257,354815,13.2,130,194.52576754385964,1556.2061403508771,7002.927631578947,7975.556469298246,118660.7182017544,778.1030701754386,75670.5235745614,0.0,972.6288377192982,54467.2149122807,0.0,972.6288377192982,1556.2061403508771,2139.783442982456,82284.39967105264
3305,2021,匡魂,巢备,亲积力贸规伏,5799677,853640,14.72,37,468.0043859649123,3744.035087719298,16848.15789473684,19188.179824561405,285482.6754385965,1872.017543859649,182053.7061403509,0.0,2340.021929824561,131041.22807017545,0.0,2340.021929824561,3744.035087719298,5148.048245614034,197965.8552631579
3306,2021,匡魂,悼备,亲积力贸规伏,2782062,343548,12.35,105,188.3486842105263,1506.7894736842104,6780.552631578947,7722.296052631579,114892.69736842105,753.3947368421052,73267.63815789475,0.0,941.7434210526316,52737.631578947374,0.0,941.7434210526316,1506.7894736842104,2071.835526315789,79671.49342105264
3307,2021,匡魂,合备,亲积力贸规伏,1754709,343249,19.56,5,188.1847587719298,1505.4780701754385,6774.651315789473,7715.575109649123,114792.70285087719,752.7390350877192,73203.8711622807,0.0,940.9237938596491,52691.73245614035,0.0,940.9237938596491,1505.4780701754385,2070.032346491228,79602.15296052632
3308,2021,匡魂,匡林焙,亲积力贸规伏,1749681,276056,15.78,6,151.34649122807016,1210.7719298245613,5448.473684210526,6205.206140350877,92321.35964912281,605.3859649122807,58873.7850877193,0.0,756.7324561403508,42377.01754385965,0.0,756.7324561403508,1210.7719298245613,1664.811403508772,64019.56578947369
3309,2021,技辆,技辆,亲积力贸规伏,4076945,681691,16.72,31,0.0,2474.3774954627947,1237.1887477313974,6185.943738656988,241251.80580762253,1237.1887477313974,113821.36479128858,0.0,4948.7549909255895,102686.666061706,0.0,1237.1887477313974,12371.887477313976,8660.321234119783,184341.12341197825
3310,2021,技辆,技辆矫,亲积力贸规伏,4076945,681691,16.72,31,0.0,2474.3774954627947,1237.1887477313974,6185.943738656988,241251.80580762253,1237.1887477313974,113821.36479128858,0.0,4948.7549909255895,102686.666061706,0.0,1237.1887477313974,12371.887477313976,8660.321234119783,184341.12341197825
3311,2021,版扁,版扁,亲积力贸规伏,161710728,22009456,13.61,4597,5166.53896713615,64065.083192488266,293459.41333333333,327558.57051643194,7562779.740093896,38232.38835680751,4503155.363755869,7233.15455399061,98164.24037558686,3306584.938967136,1033.30779342723,48565.466291079814,125030.24300469483,166362.55474178403,5423832.60769953
3312,2021,版扁,荐盔矫 厘救备,亲积力贸规伏,2962466,417623,14.1,122,98.03356807511737,1215.6162441314555,5568.306666666667,6215.328215962441,143501.5369483568,725.4484037558685,85446.0579342723,137.24699530516432,1862.63779342723,62741.48356807512,19.606713615023473,921.5155399061033,2372.4123474178405,3156.6808920187796,102915.63976525821
3313,2021,版扁,荐盔矫 鼻急备,亲积力贸规伏,3388592,593161,17.5,16,139.23967136150233,1726.5719248826292,7908.8133333333335,8827.795164319248,203819.03093896713,1030.3735680751174,121361.29755868544,194.9355399061033,2645.5537558685446,89113.38967136151,27.84793427230047,1308.8529107981221,3369.6000469483565,4483.517417840376,146173.80699530517
3314,2021,版扁,荐盔矫 迫崔备,亲积力贸规伏,5059824,539383,10.66,167,126.61572769953051,1570.0350234741784,7191.7733333333335,8027.437136150234,185340.10220657274,936.9563849765259,110358.2682629108,177.26201877934272,2405.6988262910795,81034.06572769953,25.323145539906104,1190.187840375587,3064.1006103286386,4077.0264319248827,132921.19093896713
3315,2021,版扁,荐盔矫 康烹备,亲积力贸规伏,5532102,640900,11.59,103,150.44600938967136,1865.530516431925,8545.333333333334,9538.276995305165,220222.86854460093,1113.3004694835681,131128.74178403756,210.6244131455399,2858.4741784037556,96285.44600938968,30.089201877934272,1414.192488262911,3640.7934272300467,4844.361502347418,157938.22065727698
3316,2021,版扁,己巢矫 荐沥备,亲积力贸规伏,3172966,426450,13.44,75,100.1056338028169,1241.3098591549297,5686.0,6346.697183098591,146534.62676056338,740.7816901408451,87252.07042253521,140.14788732394365,1902.0070422535211,64067.60563380282,20.02112676056338,940.992957746479,2422.5563380281687,3223.4014084507044,105090.89436619719
3317,2021,版扁,己巢矫 吝盔备,亲积力贸规伏,2400458,305536,12.73,5,71.72206572769953,889.3536150234742,4073.8133333333335,4547.17896713615,104986.75981220657,530.7432863849765,62512.95248826291,100.41089201877934,1362.719248826291,45902.1220657277,14.344413145539907,674.1874178403756,1735.6739906103285,2309.450516431925,75293.82460093897
3318,2021,版扁,己巢矫 盒寸备,亲积力贸规伏,10229813,864193,8.45,194,202.86220657276994,2515.4913615023474,11522.573333333334,12861.463896713614,296949.6979812206,1501.1803286384977,176814.6992488263,284.00708920187793,3854.381924882629,129831.81220657277,40.57244131455399,1906.9047417840377,4909.265399061032,6532.163051643192,212964.7444600939
3319,2021,版扁,狼沥何矫,亲积力贸规伏,6686741,845342,12.64,419,198.43708920187794,2460.6199061032867,11271.226666666667,12580.91145539906,290472.2111737089,1468.4344600938969,172957.76694835682,277.8119248826291,3770.3046948356805,126999.73708920188,39.68741784037559,1865.3086384976527,4802.177558685446,6389.67427230047,208319.25624413145
3320,2021,版扁,救剧矫 父救备,亲积力贸规伏,2648822,315869,11.92,96,74.14765258215962,919.4308920187793,4211.586666666667,4700.96117370892,108537.33384976526,548.6926291079812,64627.09399061033,103.80671361502347,1408.8053990610329,47454.49765258216,14.829530516431925,696.9879342723005,1794.373192488263,2387.55441314554,77840.20568075117
3321,2021,版扁,救剧矫 悼救备,亲积力贸规伏,5082371,608194,11.97,255,142.76854460093895,1770.3299530516433,8109.253333333334,9051.52572769953,208984.59558685444,1056.4872300469483,124437.06347417842,199.87596244131456,2712.60234741784,91371.86854460095,28.553708920187795,1342.0243192488265,3454.998779342723,4597.1471361502345,149878.41812206572
3322,2021,版扁,何玫矫,亲积力贸规伏,11635569,1444838,12.42,769,339.1638497652582,4205.631737089202,19264.506666666668,21502.98807511737,496468.04328638496,2509.812488262911,295615.21145539905,474.82938967136147,6444.113145539906,217064.86384976527,67.83276995305164,3188.1401877934272,8207.76516431925,10921.075962441315,356054.2094835681
3323,2021,版扁,堡疙矫,亲积力贸规伏,3981484,573596,14.41,27,134.6469483568075,1669.6221596244131,7647.946666666667,8536.616525821597,197096.20300469483,996.3874178403756,117358.28018779343,188.5057276995305,2558.2920187793425,86174.04694835682,26.929389671361502,1265.6813145539907,3258.4561502347415,4335.631737089202,141352.3663849765
3324,2021,版扁,乞琶矫,亲积力贸规伏,7102061,917858,12.92,88,215.45962441314555,2671.699342723005,12238.106666666667,13660.140187793428,315389.7982159624,1594.401220657277,187794.60863849765,301.6434741784037,4093.732863849765,137894.15962441315,43.09192488262911,2025.320469483568,5214.122910798122,6937.799906103287,226189.5137089202
3325,2021,版扁,悼滴玫矫,亲积力贸规伏,1114344,183835,16.5,4,43.1537558685446,535.1065727699531,2451.1333333333337,2735.9481220657276,63168.46784037558,319.33779342723005,37612.81361502348,60.41525821596244,819.9213615023474,27618.403755868545,8.630751173708921,405.64530516431927,1044.3208920187792,1389.5509389671363,45302.81291079812
3326,2021,版扁,救魂矫 惑废备,亲积力贸规伏,2756994,382042,13.86,82,89.681220657277,1112.0471361502348,5093.893333333333,5685.789389671361,131275.37079812205,663.6410328638498,78166.15192488264,125.55370892018779,1703.9431924882629,57395.981220657275,17.9362441314554,843.0034741784038,2170.285539906103,2887.7353051643195,94147.34544600939
3327,2021,版扁,救魂矫 窜盔备,亲积力贸规伏,5487933,769458,14.02,197,180.62394366197182,2239.7369014084506,10259.44,11451.558028169015,264397.3287323943,1336.6171830985916,157431.82929577466,252.87352112676055,3431.8549295774646,115599.32394366198,36.124788732394364,1697.8650704225354,4371.099436619718,5816.090985915494,189619.01605633803
3328,2021,版扁,绊剧矫 傣剧备,亲积力贸规伏,4841666,635358,13.12,167,149.1450704225352,1849.3988732394366,8471.44,9455.797464788733,218318.55408450702,1103.6735211267605,129994.8433802817,208.8030985915493,2833.756338028169,95452.84507042254,29.829014084507044,1401.963661971831,3609.310704225352,4802.471267605634,156572.49492957746
3329,2021,版扁,绊剧矫 老魂悼备,亲积力贸规伏,5248792,506191,9.64,265,118.82417840375587,1473.4198122065727,6749.213333333334,7533.4529107981225,173934.83234741783,879.2989201877934,103567.15389671361,166.35384976525822,2257.6593896713616,76047.47417840376,23.764835680751172,1116.9472769953052,2875.545117370892,3826.138544600939,124741.6224882629
3330,2021,版扁,绊剧矫 老魂辑备,亲积力贸规伏,3857734,455747,11.81,94,106.98286384976525,1326.5875117370892,6076.626666666667,6782.713568075117,156601.51610328638,791.6731924882629,93246.2641314554,149.77600938967134,2032.6744131455398,68469.03286384977,21.396572769953053,1005.6389201877935,2588.985305164319,3444.8482159624414,112310.61046948357
3331,2021,版扁,苞玫矫,亲积力贸规伏,514700,65473,12.72,0,15.369248826291079,190.5786854460094,872.9733333333334,974.4103755868545,22497.50643192488,113.732441314554,13395.837276995306,21.51694835680751,292.0157276995305,9836.319248826292,3.073849765258216,144.47093896713616,371.9358215962441,494.8898122065728,16134.637417840375
3332,2021,版扁,备府矫,亲积力贸规伏,3026019,404238,13.36,109,94.89154929577465,1176.6552112676056,5389.84,6016.124225352113,138902.24985915492,702.1974647887324,82707.47436619719,132.8481690140845,1802.9394366197182,60730.59154929578,18.97830985915493,891.9805633802818,2296.3754929577462,3055.5078873239436,99617.14845070422
3333,2021,版扁,巢剧林矫,亲积力贸规伏,6671340,1008706,15.12,339,236.78544600938966,2936.139530516432,13449.413333333334,15012.197276995304,346606.5358685446,1752.2123004694836,206382.19474178404,331.4996244131455,4498.923474178404,151542.6854460094,47.35708920187793,2225.783192488263,5730.20779342723,7624.491361502348,248577.36122065727
3334,2021,版扁,坷魂矫,亲积力贸规伏,2439612,432888,17.74,99,101.6169014084507,1260.0495774647889,5771.84,6442.511549295775,148746.82028169013,751.9650704225353,88569.29126760564,142.26366197183097,1930.7211267605633,65034.81690140845,20.32338028169014,955.1988732394367,2459.129014084507,3272.0642253521128,106677.42309859155
3335,2021,版扁,矫蕊矫,亲积力贸规伏,5359820,927599,17.31,163,217.7462441314554,2700.053427230047,12367.986666666668,13805.111877934272,318736.9521596244,1611.32220657277,189787.62638497652,304.8447417840375,4137.178638497652,139357.59624413145,43.54924882629108,2046.814694835681,5269.459107981221,7011.429061032864,228590.00708920188
3336,2021,版扁,焙器矫,亲积力贸规伏,3149194,439534,13.96,100,103.17699530516431,1279.3947417840377,5860.453333333334,6541.421502347418,151030.48572769953,763.509765258216,89929.06910798122,144.44779342723004,1960.362910798122,66033.27699530516,20.635399061032864,969.8637558685447,2496.8832863849766,3322.299248826291,108315.2096713615
3337,2021,版扁,狼空矫,亲积力贸规伏,1118629,155270,13.88,6,36.448356807511736,451.95962441314555,2070.266666666667,2310.825821596244,53353.104694835674,269.7178403755869,31768.38779342723,51.02769953051643,692.518779342723,23326.948356807512,7.289671361502347,342.6145539906104,882.050234741784,1173.6370892018779,38263.48497652582
3338,2021,版扁,窍巢矫,亲积力贸规伏,2838214,474613,16.72,5,111.41150234741784,1381.5026291079812,6328.173333333334,7063.489248826291,163084.15713615023,824.445117370892,97106.26544600939,155.97610328638496,2116.818544600939,71303.36150234743,22.28230046948357,1047.2681220657278,2696.1583568075116,3587.4503755868545,116959.79516431925
3339,2021,版扁,侩牢矫 贸牢备,亲积力贸规伏,2328405,406236,17.45,14,95.36056338028169,1182.470985915493,5416.4800000000005,6045.859718309859,139588.79267605633,705.6681690140846,83116.26704225353,133.50478873239436,1811.850704225352,61030.76056338028,19.07211267605634,896.389295774648,2307.725633802817,3070.6101408450704,100109.51943661971
3340,2021,版扁,侩牢矫 扁蕊备,亲积力贸规伏,4090729,509345,12.45,102,119.56455399061032,1482.600469483568,6791.266666666667,7580.392723004695,175018.59413145538,884.7776995305164,104212.46525821596,167.39037558685445,2271.726525821596,76521.31455399061,23.912910798122066,1123.9068075117373,2893.46220657277,3849.978638497653,125518.86877934272
3341,2021,版扁,侩牢矫 荐瘤备,亲积力贸规伏,3130103,415121,13.26,9,97.4462441314554,1208.333427230047,5534.946666666667,6178.091877934273,142641.81215962442,721.10220657277,84934.14638497653,136.42474178403756,1851.4786384976526,62365.596244131455,19.48924882629108,915.9946948356808,2358.1991079812205,3137.769061032864,102299.06708920188
3342,2021,版扁,颇林矫,亲积力贸规伏,4582065,739079,16.13,42,173.49272300469482,2151.309765258216,9854.386666666667,10999.438638497653,253958.64793427227,1283.8461502347418,151216.25737089204,242.88981220657274,3296.3617370892016,111035.3427230047,34.698544600938966,1630.8315962441316,4198.523896713615,5586.465680751174,182132.66061032863
3343,2021,版扁,捞玫矫,亲积力贸规伏,2741215,434652,15.86,0,102.03098591549295,1265.1842253521127,5795.360000000001,6468.764507042253,149352.9571830986,755.029295774648,88930.20732394367,142.84338028169014,1938.5887323943662,65299.8309859155,20.40619718309859,959.0912676056339,2469.1498591549293,3285.397746478873,107112.12901408451
3344,2021,版扁,救己矫,亲积力贸规伏,2015041,290835,14.43,2,68.27112676056338,846.561971830986,3877.8,4328.389436619718,99935.27535211267,505.20633802816906,59505.11408450705,95.57957746478873,1297.1514084507041,43693.52112676056,13.654225352112675,641.7485915492958,1652.1612676056338,2198.330281690141,71671.02887323944
3345,2021,版扁,辫器矫,亲积力贸规伏,5335578,927528,17.38,190,217.72957746478872,2699.8467605633805,12367.04,13804.055211267605,318712.5554929577,1611.1988732394366,189773.09971830988,304.8214084507042,4136.861971830986,139346.9295774648,43.54591549295775,2046.6580281690142,5269.055774647887,7010.892394366198,228572.5104225352
3346,2021,版扁,拳己矫,亲积力贸规伏,9000107,1457479,16.19,158,342.13122065727697,4242.427136150235,19433.053333333333,21691.119389671363,500811.680798122,2531.77103286385,298201.57192488265,478.9837089201878,6500.493192488263,218963.98122065727,68.4262441314554,3216.033474178404,8279.575539906104,11016.62530516432,359169.3554460094
3347,2021,版扁,堡林矫,亲积力贸规伏,3003306,516673,17.2,22,121.28474178403755,1503.9307981220659,6888.973333333333,7689.452629107981,177536.60502347417,897.507089201878,105711.78093896715,169.79863849765258,2304.4100938967135,77622.23474178404,24.256948356807513,1140.0765727699531,2935.0907511737087,3905.3686854460093,127324.72192488263
3348,2021,版扁,剧林矫,亲积力贸规伏,2250907,366542,16.28,37,86.04272300469484,1066.929765258216,4887.226666666667,5455.1086384976525,125949.33793427229,636.7161502347418,74994.83737089203,120.45981220657276,1634.8117370892019,55067.342723004695,17.208544600938968,808.8015962441315,2082.2338967136147,2770.575680751174,90327.65061032864
3349,2021,版扁,器玫矫,亲积力贸规伏,1611708,233425,14.48,18,54.794600938967136,679.4530516431925,3112.3333333333335,3473.9776995305165,80208.3368544601,405.4800469483568,47758.97417840376,76.71244131455398,1041.0974178403756,35068.54460093897,10.958920187793428,515.0692488262911,1326.0293427230047,1764.3861502347418,57523.3720657277
3350,2021,版扁,咯林矫,亲积力贸规伏,1201432,148368,12.35,14,34.82816901408451,431.8692957746479,1978.2400000000002,2208.1059154929576,50981.4738028169,257.72845070422534,30356.232112676058,48.75943661971831,661.7352112676056,22290.028169014084,6.965633802816901,327.3847887323944,842.841690140845,1121.4670422535212,36562.611830985916
3351,2021,版扁,楷玫焙,亲积力贸规伏,373338,33123,8.87,6,7.775352112676056,96.4143661971831,441.64000000000004,492.957323943662,11381.56042253521,57.53760563380282,6776.996901408451,10.885492957746479,147.73169014084507,4976.225352112676,1.5550704225352112,73.08830985915493,188.16352112676057,250.36633802816903,8162.564647887324
3352,2021,版扁,啊乞焙,亲积力贸规伏,628313,60217,9.58,4,14.135446009389671,175.27953051643192,802.8933333333334,896.1872769953052,20691.4658685446,104.60230046948357,12320.454741784039,19.78962441314554,268.5734741784037,9046.68544600939,2.8270892018779343,132.87319248826293,342.07779342723006,455.1613615023474,14839.391220657277
3353,2021,版扁,剧乞焙,亲积力贸规伏,1110221,136938,12.33,13,32.14507042253521,398.5988732394366,1825.8400000000001,2037.9974647887325,47053.95408450704,237.87352112676058,28017.64338028169,45.003098591549296,610.756338028169,20572.845070422536,6.429014084507043,302.163661971831,777.9107042253521,1035.071267605634,33745.894929577466
3354,2021,碍盔,碍盔,亲积力贸规伏,19478456,2324096,11.93,500,1796.0556414219475,11674.361669242659,40411.251931993815,28736.89026275116,701359.7279752705,3592.111282843895,363701.2673879444,0.0,2694.083462132921,330474.23802163836,1796.0556414219475,14368.44513137558,87108.69860896446,115845.5888717156,620537.2241112827
3355,2021,碍盔,冕玫矫,亲积力贸规伏,4243091,454763,10.72,273,351.4397217928903,2284.358191653787,7907.3937403400305,5623.0355486862445,137237.21136012365,702.8794435857806,71166.54366306028,0.0,527.1595826893354,64664.908809891815,351.4397217928903,2811.5177743431223,17044.826506955178,22667.86205564142,121422.42387944358
3356,2021,碍盔,盔林矫,亲积力贸规伏,4895602,709076,14.48,137,547.9721792890263,3561.8191653786707,12329.37403400309,8767.55486862442,213983.13601236476,1095.9443585780525,110964.36630602783,0.0,821.9582689335393,100826.88098918085,547.9721792890263,4383.77743431221,26576.650695517776,35344.20556414219,189324.38794435855
3357,2021,碍盔,碍釜矫,亲积力贸规伏,3112608,279349,8.97,62,215.88021638330756,1403.2214064914992,4857.30486862442,3454.083462132921,84301.22449768161,431.7604327666151,43715.74381761979,0.0,323.8203245749613,39721.95981452859,215.88021638330756,1727.0417310664604,10470.190494590419,13924.273956723338,74586.61476043276
3358,2021,碍盔,悼秦矫,亲积力贸规伏,1155936,161435,13.97,12,124.75656877897991,810.9176970633695,2807.0227975270477,1996.1051004636786,48717.44010819166,249.51313755795982,25263.20517774343,0.0,187.13485316846985,22955.208655332306,124.75656877897991,998.0525502318393,6050.693585780526,8046.798686244204,43103.39451313755
3359,2021,碍盔,怕归矫,亲积力贸规伏,593409,77401,13.04,4,59.81530139103555,388.7994590417311,1345.8442812982998,957.0448222565688,23357.875193199383,119.6306027820711,12112.5985316847,0.0,89.72295208655332,11006.01545595054,59.81530139103555,478.5224111282844,2901.0421174652242,3858.0869397217925,20666.18663060278
3360,2021,碍盔,加檬矫,亲积力贸规伏,1333844,185397,13.9,7,143.274343122102,931.2832302936631,3223.672720247295,2292.389489953632,55948.630989180834,286.548686244204,29013.05448222566,0.0,214.911514683153,26362.479134466772,143.274343122102,1146.194744976816,6948.805641421948,9241.19513137558,49501.28554868624
3361,2021,碍盔,伙么矫,亲积力贸规伏,799370,78694,9.84,0,60.8145285935085,395.29443585780524,1368.3268933539412,973.032457496136,23748.07341576507,121.629057187017,12314.942040185473,0.0,91.22179289026275,11189.873261205565,60.8145285935085,486.516228748068,2949.5046367851623,3922.5370942812983,21011.419629057185
3362,2021,碍盔,全玫焙,亲积力贸规伏,779941,84685,10.86,3,65.44435857805254,425.3883307573416,1472.4980680061824,1047.1097372488407,25556.022024729522,130.8887171561051,13252.482612055643,0.0,98.16653786707882,12041.76197836167,65.44435857805254,523.5548686244204,3174.051391035549,4221.16112828439,22611.025888717155
3363,2021,碍盔,染己焙,亲积力贸规伏,403151,39288,9.75,0,30.361669242658422,197.35085007727977,683.1375579598144,485.78670788253476,11856.231839258115,60.723338485316845,6148.238021638331,0.0,45.54250386398763,5586.547140649151,30.361669242658422,242.89335394126738,1472.5409582689338,1958.3276661514683,10489.956723338484
3364,2021,碍盔,康岿焙,亲积力贸规伏,360074,40785,11.33,1,31.51854714064915,204.8705564142195,709.1673106646058,504.2967542503864,12307.992658423493,63.0370942812983,6382.505795981453,0.0,47.27782071097372,5799.412673879444,31.51854714064915,252.1483771251932,1528.649536321484,2032.9462905718701,10889.65803709428
3365,2021,碍盔,乞芒焙,亲积力贸规伏,289568,24208,8.36,0,18.707882534775887,121.60123647604328,420.92735703245745,299.3261205564142,7305.428129829985,37.415765069551775,3788.3462132921177,0.0,28.061823802163833,3442.2503863987636,18.707882534775887,149.6630602782071,907.3323029366306,1206.6584234930447,6463.573415765069
3366,2021,碍盔,沥急焙,亲积力贸规伏,236730,21984,9.29,0,16.98918083462133,110.42967542503864,382.2565687789799,271.8268933539413,6634.27511591963,33.97836166924266,3440.3091190108194,0.0,25.48377125193199,3126.0092735703247,16.98918083462133,135.91344667697064,823.9752704791346,1095.8021638330756,5869.761978361668
3367,2021,碍盔,枚盔焙,亲积力贸规伏,408593,62411,15.27,1,48.23106646058733,313.5019319938176,1085.1989953632149,771.6970633693973,18834.231452859352,96.46213292117466,9766.790958268934,0.0,72.34659969088098,8874.516228748069,48.23106646058733,385.8485316846986,2339.2067233384855,3110.9037867078823,16663.83346213292
3368,2021,碍盔,拳玫焙,亲积力贸规伏,164196,21746,13.24,0,16.805255023183925,109.23415765069552,378.1182380216383,268.8840803709428,6562.452086553323,33.61051004636785,3403.0641421947453,0.0,25.207882534775887,3092.1669242658427,16.805255023183925,134.4420401854714,815.0548686244205,1083.9389489953633,5806.215610510046
3369,2021,碍盔,剧备焙,亲积力贸规伏,143379,21295,14.85,0,16.456723338485318,106.96870170015457,370.2762751159196,263.3075734157651,6426.3504636785165,32.913446676970636,3332.486476043277,0.0,24.685085007727974,3028.0370942812983,16.456723338485318,131.65378670788255,798.1510819165379,1061.458655332303,5685.797913446677
3370,2021,碍盔,牢力焙,亲积力贸规伏,224041,30253,13.5,0,23.379443585780525,151.9663833075734,526.0374806800618,374.0710973724884,9129.672720247296,46.75888717156105,4734.337326120557,0.0,35.06916537867079,4301.817619783617,23.379443585780525,187.0355486862442,1133.9030139103556,1507.9741112828438,8077.597758887171
3371,2021,碍盔,绊己焙,亲积力贸规伏,170615,17337,10.16,0,13.397990726429676,87.08693972179289,301.4547913446677,214.3678516228748,5231.915378670788,26.79598145285935,2713.0931221020096,0.0,20.096986089644513,2465.2302936630604,13.397990726429676,107.1839258114374,649.8025502318393,864.170401854714,4629.005795981452
3372,2021,碍盔,剧剧焙,亲积力贸规伏,164308,13989,8.51,0,10.810664605873262,70.2693199381762,243.23995363214837,172.9706336939722,4221.564528593509,21.621329211746524,2189.1595826893354,0.0,16.215996908809892,1989.16228748068,10.810664605873262,86.4853168469861,524.3172333848532,697.2878670788253,3735.0846213292116
3373,2021,面合,面合,亲积力贸规伏,22134830,3178399,14.36,192,1127.0918439716313,13525.102127659575,40575.30638297872,47337.85744680851,1015509.7514184397,4508.367375886525,500428.7787234043,1127.0918439716313,7889.642907801419,451963.82943262416,0.0,15779.285815602838,107073.72517730496,178080.51134751772,783328.8315602837
3374,2021,面合,没林矫 惑寸备,亲积力贸规伏,2676695,365492,13.65,46,129.60709219858157,1555.2851063829787,4665.855319148936,5443.497872340426,116775.99007092198,518.4283687943263,57545.54893617021,129.60709219858157,907.249645390071,51972.44397163121,0.0,1814.499290780142,12312.673758865249,20477.920567375884,90076.92907801419
3375,2021,面合,没林矫 辑盔备,亲积力贸规伏,3029337,413622,13.65,34,146.67446808510638,1760.0936170212767,5280.28085106383,6160.327659574468,132153.69574468085,586.6978723404255,65123.46382978724,146.67446808510638,1026.7212765957447,58816.461702127664,0.0,2053.4425531914894,13934.074468085106,23174.565957446808,101938.75531914893
3376,2021,面合,没林矫 蕊傣备,亲积力贸规伏,3319630,573670,17.28,29,203.4290780141844,2441.148936170213,7323.446808510638,8544.021276595746,183289.59929078014,813.7163120567376,90322.51063829787,203.4290780141844,1424.0035460992908,81575.06028368796,0.0,2848.0070921985816,19325.762411347518,32141.79432624113,141383.20921985817
3377,2021,面合,没林矫 没盔备,亲积力贸规伏,2928308,506780,17.31,14,179.70921985815605,2156.5106382978724,6469.531914893617,7547.787234042554,161918.0070921986,718.8368794326242,79790.89361702128,179.70921985815605,1257.9645390070923,72063.39716312058,0.0,2515.9290780141846,17072.375886524824,28394.056737588653,124897.90780141843
3378,2021,面合,面林矫,亲积力贸规伏,3110063,428440,13.78,25,151.9290780141844,1823.148936170213,5469.446808510638,6381.021276595745,136888.09929078014,607.7163120567376,67456.51063829787,151.9290780141844,1063.5035460992908,60923.56028368795,0.0,2127.0070921985816,14433.262411347518,24004.794326241135,105590.70921985815
3379,2021,面合,力玫矫,亲积力贸规伏,1986918,231074,11.63,6,81.94113475177305,983.2936170212766,2949.8808510638296,3441.527659574468,73828.96241134751,327.7645390070922,36381.86382978724,81.94113475177305,573.5879432624114,32858.395035461,0.0,1147.1758865248228,7784.40780141844,12946.699290780141,56949.08865248227
3380,2021,面合,焊篮焙,亲积力贸规伏,441643,37421,8.47,2,13.26985815602837,159.23829787234044,477.71489361702123,557.3340425531915,11956.14219858156,53.07943262411348,5891.817021276596,13.26985815602837,92.88900709219858,5321.213120567376,0.0,185.77801418439716,1260.636524822695,2096.637588652482,9222.551418439716
3381,2021,面合,苛玫焙,亲积力贸规伏,784280,84983,10.84,2,30.13581560283688,361.62978723404257,1084.8893617021276,1265.704255319149,27152.369858156027,120.54326241134753,13380.302127659575,30.13581560283688,210.95070921985817,12084.46205673759,0.0,421.90141843971634,2862.9024822695037,4761.458865248227,20944.39184397163
3382,2021,面合,康悼焙,亲积力贸规伏,711132,82032,11.54,5,29.08936170212766,349.07234042553193,1047.2170212765957,1221.7531914893618,26209.51489361702,116.35744680851064,12915.67659574468,29.08936170212766,203.62553191489363,11664.834042553193,0.0,407.25106382978726,2763.4893617021276,4596.11914893617,20217.106382978724
3383,2021,面合,刘乞焙,亲积力贸规伏,477704,62063,12.99,0,22.008156028368795,264.0978723404255,792.2936170212765,924.3425531914894,19829.348581560283,88.03262411347518,9771.621276595744,22.008156028368795,154.05709219858156,8825.270567375886,0.0,308.1141843971631,2090.7748226950353,3477.2886524822693,15295.668439716312
3384,2021,面合,柳玫焙,亲积力贸规伏,992880,186512,18.78,11,66.13900709219858,793.668085106383,2381.004255319149,2777.8382978723407,59591.24539007092,264.55602836879433,29365.719148936172,66.13900709219858,462.9730496453901,26521.741843971635,0.0,925.9460992907802,6283.2056737588655,10449.963120567376,45966.60992907801
3385,2021,面合,鲍魂焙,亲积力贸规伏,298879,25643,8.58,6,9.093262411347519,109.11914893617022,327.35744680851064,381.9170212765958,8193.029432624113,36.373049645390076,4037.408510638298,9.093262411347519,63.65283687943263,3646.398226950355,0.0,127.30567375886525,863.8599290780141,1436.7354609929077,6319.817375886525
3386,2021,面合,澜己焙,亲积力贸规伏,1172423,167550,14.29,12,59.41489361702128,712.9787234042553,2138.936170212766,2495.425531914894,53532.81914893617,237.6595744680851,26380.212765957447,59.41489361702128,415.90425531914894,23825.372340425532,0.0,831.8085106382979,5644.414893617021,9387.553191489362,41293.35106382979
3387,2021,面合,窜剧焙,亲积力贸规伏,204938,13117,6.4,0,4.651418439716313,55.817021276595746,167.45106382978722,195.35957446808513,4190.928014184397,18.60567375886525,2065.2297872340428,4.651418439716313,32.559929078014186,1865.2187943262413,0.0,65.11985815602837,441.88475177304963,734.9241134751773,3232.7358156028367
